job_id,skills
23123.0,cloud
23123.0,unix
23123.0,json
23123.0,shell
23123.0,javascript
23123.0,python
23123.0,etl
23123.0,xml
23123.0,snowflake
23123.0,sql
23123.0,azure
23123.0,spark
23125.0,data_lake
23125.0,cloud
23125.0,agile
23125.0,python
23125.0,warehousing
23125.0,aws
23125.0,redshift
23125.0,etl
23125.0,machine_learning
23125.0,sql
23126.0,cloud
23126.0,aws
23126.0,azure
23132.0,r
23132.0,excel
23132.0,sap
23132.0,alteryx
23132.0,database
23132.0,sas
23132.0,python
23132.0,powerpoint
23132.0,tableau
23132.0,sql
23136.0,alteryx
23136.0,database
23136.0,git
23136.0,scrum
23136.0,cloud
23136.0,json
23136.0,javascript
23136.0,powerbi
23136.0,aws
23136.0,agile
23136.0,python
23136.0,tableau
23136.0,ci/cd
23136.0,jira
23136.0,snowflake
23136.0,sql
23136.0,docker
23136.0,kanban
23136.0,bitbucket
23136.0,azure
23138.0,
23139.0,cloud
23139.0,aws
23139.0,azure
23141.0,r
23141.0,python
23141.0,git
23141.0,scrum
23141.0,jupyter
23141.0,machine_learning
23141.0,cloud
23141.0,ai
23141.0,mysql
23141.0,agile
23141.0,sql
23141.0,docker
23142.0,sap
23142.0,database
23142.0,word
23142.0,cloud
23142.0,agile
23142.0,python
23142.0,bi
23142.0,r
23142.0,spark
23142.0,oracle
23142.0,tableau
23142.0,etl
23142.0,sql
23142.0,golang
23148.0,sql
23148.0,ai
23148.0,machine_learning
23153.0,cloud
23153.0,aws
23153.0,azure
23154.0,excel
23154.0,ai/ml
23154.0,python
23154.0,machine_learning
23155.0,r
23155.0,excel
23155.0,visual_basic
23155.0,macros
23155.0,microsoft
23155.0,qlik
23155.0,python
23161.0,database
23161.0,cloud
23161.0,agile
23161.0,python
23161.0,jira
23161.0,hadoop
23161.0,slack
23161.0,spark
23161.0,warehousing
23161.0,java
23161.0,aws
23161.0,mysql
23161.0,redshift
23161.0,snowflake
23161.0,sql
23161.0,nosql
23161.0,scala
23161.0,airflow
23161.0,c++
23161.0,postgres
23164.0,cloud
23164.0,python
23164.0,bigquery
23164.0,gcp
23164.0,warehousing
23164.0,ci/cd
23164.0,aws
23164.0,etl
23164.0,snowflake
23164.0,sql
23164.0,azure
23164.0,airflow
23165.0,r
23165.0,scala
23165.0,database
23165.0,cloud
23165.0,agile
23165.0,python
23165.0,ai
23165.0,devops
23169.0,r
23169.0,data_lake
23169.0,database
23169.0,saas
23169.0,gcp
23169.0,etl
23169.0,sql
23171.0,
23174.0,etl
23174.0,sql
23174.0,machine_learning
23175.0,python
23175.0,r
23175.0,spark
23175.0,github
23175.0,golang
23175.0,aws
23175.0,machine_learning
23175.0,airflow
23176.0,database
23176.0,javascript
23176.0,python
23176.0,bi
23176.0,golang
23176.0,java
23176.0,tableau
23176.0,sql
23176.0,scala
23179.0,cloud
23179.0,aws
23179.0,azure
23185.0,bi
23185.0,looker
23188.0,r
23188.0,git
23188.0,microsoft
23188.0,json
23188.0,java
23188.0,python
23188.0,xml
23188.0,linux
23188.0,server
23188.0,sharepoint
23189.0,database
23189.0,cloud
23189.0,powerbi
23189.0,agile
23189.0,python
23189.0,linux
23189.0,docker
23189.0,server
23189.0,bi
23189.0,devops
23189.0,spark
23189.0,warehousing
23189.0,microsoft
23189.0,ci/cd
23189.0,aws
23189.0,pyspark
23189.0,etl
23189.0,machine_learning
23189.0,snowflake
23189.0,sql
23189.0,azure
23189.0,mlops
23189.0,postgres
23190.0,data_lake
23190.0,database
23190.0,cloud
23190.0,python
23190.0,hadoop
23190.0,server
23190.0,r
23190.0,json
23190.0,spark
23190.0,oracle
23190.0,ci/cd
23190.0,redis
23190.0,aws
23190.0,mysql
23190.0,sql
23190.0,nosql
23190.0,machine_learning
23190.0,azure
23190.0,excel
23190.0,mongodb
23190.0,postgres
23194.0,database
23194.0,python
23194.0,r
23194.0,sql
23198.0,database
23198.0,ssis
23198.0,scrum
23198.0,json
23198.0,aws
23198.0,html
23198.0,mysql
23198.0,agile
23198.0,python
23198.0,tableau
23198.0,xml
23198.0,vb.net
23198.0,sql
23198.0,bi
23198.0,ssrs
23202.0,agile
23202.0,python
23202.0,jira
23202.0,bi
23202.0,r
23202.0,git
23202.0,devops
23202.0,sas
23202.0,tableau
23202.0,sql
23202.0,excel
23210.0,r
23210.0,database
23210.0,ibm
23210.0,python
23214.0,sql
23216.0,cloud
23216.0,python
23216.0,bigquery
23216.0,gcp
23216.0,warehousing
23216.0,ci/cd
23216.0,aws
23216.0,etl
23216.0,snowflake
23216.0,sql
23216.0,azure
23216.0,airflow
23219.0,r
23219.0,ai
23219.0,python
23219.0,tableau
23219.0,machine_learning
23219.0,sql
23221.0,
23227.0,cloud
23227.0,gcp
23227.0,java
23227.0,python
23227.0,etl
23227.0,sql
23227.0,bi
23228.0,r
23228.0,python
23228.0,machine_learning
23231.0,database
23231.0,python
23231.0,r
23231.0,saas
23231.0,tableau
23231.0,snowflake
23231.0,sql
23232.0,excel
23232.0,microsoft
23232.0,sas
23232.0,tableau
23236.0,python
23236.0,bigquery
23236.0,gcp
23236.0,spark
23236.0,aws
23236.0,sql
23236.0,apache
23236.0,scala
23236.0,airflow
23237.0,r
23237.0,powerbi
23237.0,pyspark
23237.0,python
23237.0,tableau
23237.0,looker
23237.0,machine_learning
23237.0,hadoop
23237.0,sql
23237.0,bi
23237.0,spark
23239.0,python
23239.0,r
23239.0,codebase
23239.0,redshift
23239.0,excel
23240.0,
23245.0,microsoft
23245.0,powerbi
23245.0,tableau
23245.0,sharepoint
23248.0,data_lake
23248.0,database
23248.0,cloud
23248.0,etl
23248.0,sql
23248.0,server
23248.0,golang
23248.0,azure
23249.0,excel
23249.0,database
23251.0,database
23251.0,jupyter
23251.0,word
23251.0,cloud
23251.0,agile
23251.0,python
23251.0,mongodb
23251.0,devops
23251.0,spark
23251.0,microsoft
23251.0,pyspark
23251.0,mysql
23251.0,sql
23251.0,nosql
23251.0,ai
23251.0,machine_learning
23251.0,azure
23251.0,scala
23251.0,postgres
23257.0,database
23257.0,cloud
23257.0,python
23257.0,bigquery
23257.0,jira
23257.0,docker
23257.0,bitbucket
23257.0,r
23257.0,git
23257.0,mongodb
23257.0,etl
23257.0,sql
23257.0,nosql
23257.0,apache
23257.0,atlassian
23257.0,airflow
23260.0,data_lake
23260.0,ibm
23260.0,etl
23260.0,sql
23263.0,python
23263.0,r
23263.0,c
23263.0,tableau
23266.0,
23269.0,python
23269.0,r
23269.0,git
23269.0,tableau
23269.0,machine_learning
23272.0,github
23272.0,saas
23272.0,aws
23272.0,agile
23272.0,python
23272.0,redshift
23272.0,sql
23272.0,server
23272.0,devops
23272.0,c
23273.0,cloud
23273.0,tableau
23273.0,sql
23273.0,machine_learning
23275.0,database
23275.0,cloud
23275.0,python
23275.0,spark
23275.0,github
23275.0,java
23275.0,aws
23275.0,etl
23275.0,snowflake
23275.0,nosql
23278.0,python
23278.0,bigquery
23278.0,r
23278.0,looker
23278.0,mysql
23278.0,tableau
23278.0,etl
23278.0,snowflake
23278.0,sql
23278.0,airflow
23279.0,r
23279.0,sas
23279.0,python
23279.0,sql
23279.0,machine_learning
23280.0,r
23280.0,iot
23280.0,aws
23280.0,python
23280.0,machine_learning
23280.0,ai
23280.0,devops
23282.0,cloud
23282.0,python
23282.0,bi
23282.0,github
23282.0,iot
23282.0,backend
23282.0,pyspark
23282.0,tableau
23282.0,sql
23282.0,ai
23282.0,machine_learning
23282.0,golang
23284.0,r
23284.0,excel
23284.0,visual_basic
23284.0,sas
23284.0,matlab
23284.0,cognos
23284.0,sql
23284.0,bi
23284.0,vba
23285.0,data_lake
23285.0,ibm
23285.0,etl
23285.0,sql
23287.0,microsoft
23287.0,cloud
23287.0,gcp
23287.0,aws
23287.0,redshift
23287.0,looker
23287.0,azure
23288.0,r
23288.0,data_lake
23288.0,scala
23288.0,cloud
23288.0,aws
23288.0,pyspark
23288.0,python
23288.0,etl
23288.0,sql
23288.0,postgres
23293.0,python
23293.0,tableau
23293.0,sql
23293.0,powerbi
23301.0,git
23301.0,scrum
23301.0,cloud
23301.0,java
23301.0,powerbi
23301.0,pyspark
23301.0,agile
23301.0,python
23301.0,tableau
23301.0,etl
23301.0,mongodb
23301.0,cognos
23301.0,hadoop
23301.0,nosql
23301.0,bi
23303.0,machine_learning
23303.0,python
23303.0,sql
23303.0,ai
23309.0,cloud
23309.0,aws
23309.0,azure
23311.0,database
23311.0,python
23311.0,hadoop
23311.0,server
23311.0,bi
23311.0,r
23311.0,matlab
23311.0,c
23311.0,qlik
23311.0,aws
23311.0,sql
23311.0,machine_learning
23311.0,azure
23311.0,ssis
23311.0,c++
23315.0,cloud
23315.0,saas
23315.0,gcp
23315.0,sql
23318.0,cloud
23318.0,agile
23318.0,python
23318.0,bi
23318.0,r
23318.0,scrum
23318.0,c
23318.0,warehousing
23318.0,microsoft
23318.0,snowflake
23318.0,sql
23318.0,azure
23318.0,excel
23318.0,ssis
23318.0,ssas
23318.0,powerbi
23318.0,ssrs
23323.0,cloud
23323.0,saas
23323.0,gcp
23323.0,aws
23323.0,pyspark
23323.0,python
23323.0,hadoop
23323.0,sql
23323.0,spark
23326.0,cloud
23326.0,aws
23326.0,azure
23330.0,
23340.0,data_lake
23340.0,cloud
23340.0,ai/ml
23340.0,python
23340.0,r
23340.0,spark
23340.0,ai
23340.0,machine_learning
23343.0,
23345.0,
23346.0,python
23346.0,cloud
23346.0,gitlab
23346.0,agile
23346.0,hadoop
23346.0,git
23346.0,dataops
23346.0,devops
23346.0,spark
23346.0,github
23346.0,aws
23346.0,mysql
23346.0,redshift
23346.0,sql
23346.0,nosql
23346.0,golang
23346.0,aurora
23348.0,
23352.0,spreadsheet
23352.0,saas
23352.0,sql
23355.0,excel
23355.0,python
23355.0,tableau
23355.0,sql
23355.0,ai
23355.0,vba
23355.0,machine_learning
23362.0,
23364.0,database
23364.0,cloud
23364.0,saas
23364.0,aws
23364.0,tableau
23364.0,snowflake
23364.0,ai
23366.0,cloud
23366.0,aws
23366.0,azure
23373.0,data_lake
23373.0,database
23373.0,python
23373.0,hadoop
23373.0,ibm
23373.0,oracle
23373.0,microsoft
23373.0,sql
23375.0,cloud
23375.0,agile/scrum
23375.0,javascript
23375.0,python
23375.0,hadoop
23375.0,r
23375.0,json
23375.0,matlab
23375.0,spark
23375.0,iot
23375.0,shell
23375.0,sas
23375.0,aws
23375.0,sql
23375.0,ai
23375.0,machine_learning
23375.0,azure
23376.0,data_lake
23376.0,cloud
23376.0,ai/ml
23376.0,python
23376.0,r
23376.0,spark
23376.0,ai
23376.0,machine_learning
23381.0,excel
23381.0,github
23381.0,aws
23381.0,redshift
23381.0,etl
23381.0,snowflake
23383.0,excel
23383.0,microsoft
23383.0,powerbi
23383.0,agile
23386.0,mssql
23386.0,excel
23386.0,macros
23386.0,sql
23391.0,backend
23391.0,saas
23391.0,mysql
23391.0,jira
23391.0,sql
23391.0,golang
23396.0,r
23396.0,python
23396.0,bigquery
23396.0,looker
23397.0,cloud
23397.0,aws
23397.0,azure
23398.0,cloud
23398.0,aws
23398.0,azure
23402.0,bash
23402.0,python
23402.0,machine_learning
23402.0,cloud
23402.0,ai
23407.0,saas
23407.0,aws
23407.0,devops
23407.0,machine_learning
23410.0,database
23410.0,git
23410.0,cloud
23410.0,gcp
23410.0,data_lake
23410.0,agile
23410.0,etl
23410.0,bigquery
23410.0,bi
23410.0,spark
23411.0,r
23411.0,python
23411.0,sql
23411.0,ai
23411.0,machine_learning
23414.0,ios
23414.0,aws
23414.0,ai
23414.0,python
23414.0,machine_learning
23414.0,linux
23419.0,jupyter
23419.0,python
23419.0,linux
23419.0,bi
23419.0,r
23419.0,aws
23419.0,mysql
23419.0,redshift
23419.0,tableau
23419.0,sql
23419.0,nosql
23419.0,machine_learning
23424.0,cloud
23424.0,aws
23424.0,azure
23425.0,aws
23425.0,etl
23425.0,machine_learning
23425.0,ai
23429.0,cloud
23429.0,aws
23429.0,azure
23431.0,github
23431.0,saas
23431.0,aws
23431.0,agile
23431.0,python
23431.0,redshift
23431.0,sql
23431.0,server
23431.0,devops
23431.0,c
23434.0,database
23434.0,word
23434.0,python
23434.0,r
23434.0,powerpoint
23434.0,mongodb
23434.0,aws
23434.0,sql
23434.0,nosql
23434.0,machine_learning
23434.0,excel
23438.0,word
23438.0,powerbi
23438.0,python
23438.0,r
23438.0,powerpoint
23438.0,microsoft
23438.0,mssql
23438.0,sas
23438.0,tableau
23438.0,snowflake
23438.0,sql
23438.0,ai
23438.0,machine_learning
23438.0,golang
23438.0,excel
23440.0,graphql
23440.0,database
23440.0,agile
23440.0,python
23440.0,bigquery
23440.0,node
23440.0,jira
23440.0,backend
23440.0,redshift
23440.0,tableau
23440.0,snowflake
23440.0,sql
23440.0,postgres
23442.0,cloud
23442.0,aws
23442.0,azure
23452.0,data_lake
23452.0,database
23452.0,python
23452.0,hadoop
23452.0,ibm
23452.0,oracle
23452.0,microsoft
23452.0,sql
23457.0,cloud
23457.0,python
23457.0,spark
23457.0,java
23457.0,aws
23457.0,sql
23457.0,azure
23457.0,scala
23457.0,airflow
23457.0,c++
23462.0,cloud
23462.0,aws
23462.0,azure
23465.0,microsoft
23465.0,mssql
23465.0,azure
23466.0,python
23466.0,cloud
23466.0,gitlab
23466.0,agile
23466.0,hadoop
23466.0,git
23466.0,dataops
23466.0,devops
23466.0,spark
23466.0,github
23466.0,aws
23466.0,mysql
23466.0,redshift
23466.0,sql
23466.0,nosql
23466.0,golang
23466.0,aurora
23473.0,python
23473.0,database
23473.0,ai
23473.0,r
23473.0,java
23473.0,aws
23473.0,etl
23473.0,machine_learning
23473.0,sql
23473.0,c++
23475.0,cloud
23475.0,python
23475.0,bigquery
23475.0,r
23475.0,ios
23475.0,redis
23475.0,mysql
23475.0,machine_learning
23475.0,sql
23475.0,golang
23475.0,kotlin
23475.0,swift
23480.0,
23484.0,mssql
23484.0,warehousing
23484.0,database
23484.0,ci/cd
23484.0,cloud
23484.0,saas
23484.0,json
23484.0,aws
23484.0,python
23484.0,etl
23484.0,xml
23484.0,snowflake
23484.0,sql
23484.0,docker
23484.0,server
23484.0,machine_learning
23484.0,spark
23493.0,python
23493.0,machine_learning
23493.0,azure
23496.0,
23497.0,data_lake
23497.0,database
23497.0,python
23497.0,hadoop
23497.0,ibm
23497.0,oracle
23497.0,microsoft
23497.0,sql
23501.0,python
23501.0,r
23501.0,sql
23506.0,cloud
23506.0,aws
23506.0,azure
23507.0,data_lake
23507.0,ibm
23507.0,etl
23507.0,sql
23508.0,
23511.0,scrum
23511.0,cloud
23511.0,aws
23511.0,agile
23511.0,python
23511.0,linux
23511.0,sql
23511.0,azure
23516.0,database
23516.0,python
23516.0,hadoop
23516.0,bi
23516.0,r
23516.0,spark
23516.0,warehousing
23516.0,java
23516.0,tableau
23516.0,sql
23516.0,machine_learning
23516.0,scala
23517.0,excel
23517.0,macros
23517.0,powerpoint
23517.0,golang
23519.0,cloud
23519.0,agile
23519.0,python
23519.0,git
23519.0,spark
23519.0,aws
23519.0,machine_learning
23519.0,snowflake
23519.0,sql
23519.0,apache
23519.0,airflow
23519.0,mlops
23521.0,data_lake
23521.0,database
23521.0,python
23521.0,hadoop
23521.0,ibm
23521.0,oracle
23521.0,microsoft
23521.0,sql
23527.0,mssql
23527.0,warehousing
23527.0,database
23527.0,cloud
23527.0,aws
23527.0,mysql
23527.0,etl
23527.0,postgres
23527.0,aurora
23527.0,sql
23527.0,bi
23528.0,data_lake
23528.0,github
23528.0,scala
23528.0,git
23528.0,airflow
23528.0,cloud
23528.0,java
23528.0,kotlin
23528.0,python
23528.0,etl
23528.0,nosql
23528.0,sql
23528.0,spark
23529.0,data_lake
23529.0,cloud
23529.0,python
23529.0,hadoop
23529.0,saas
23529.0,devops
23529.0,spark
23529.0,microsoft
23529.0,ci/cd
23529.0,java
23529.0,aws
23529.0,mysql
23529.0,snowflake
23529.0,sql
23529.0,nosql
23529.0,scala
23529.0,airflow
23533.0,data_lake
23533.0,database
23533.0,python
23533.0,hadoop
23533.0,ibm
23533.0,oracle
23533.0,microsoft
23533.0,sql
23536.0,
23537.0,
23542.0,cloud
23542.0,aws
23542.0,azure
23543.0,database
23543.0,server
23543.0,node.js
23543.0,saas
23543.0,slack
23543.0,aws
23543.0,etl
23543.0,postgres
23550.0,scala
23550.0,scrum
23550.0,cloud
23550.0,java
23550.0,aws
23550.0,python
23550.0,redshift
23550.0,docker
23550.0,spark
23553.0,r
23553.0,python
23553.0,sql
23553.0,ai
23553.0,machine_learning
23560.0,data_lake
23560.0,database
23560.0,python
23560.0,hadoop
23560.0,ibm
23560.0,oracle
23560.0,microsoft
23560.0,sql
23563.0,ai/ml
23563.0,agile
23563.0,python
23563.0,jira
23563.0,bitbucket
23563.0,r
23563.0,saas
23563.0,warehousing
23563.0,tableau
23563.0,sql
23565.0,cloud
23565.0,ai/ml
23565.0,python
23565.0,c
23565.0,spark
23565.0,aws
23565.0,mysql
23565.0,machine_learning
23565.0,sql
23565.0,ai
23565.0,azure
23565.0,scala
23565.0,airflow
23565.0,c++
23567.0,python
23567.0,machine_learning
23567.0,sql
23567.0,ai
23571.0,cloud
23571.0,aws
23571.0,azure
23572.0,python
23572.0,cloud
23572.0,linux
23572.0,ai
23572.0,aws
23572.0,machine_learning
23572.0,bash
23578.0,cloud
23578.0,aws
23578.0,azure
23587.0,data_lake
23587.0,ibm
23587.0,etl
23587.0,sql
23590.0,git
23590.0,airflow
23590.0,cloud
23590.0,gcp
23590.0,aws
23590.0,python
23590.0,tableau
23590.0,etl
23590.0,bigquery
23590.0,looker
23590.0,sql
23590.0,docker
23590.0,apache
23590.0,bi
23590.0,machine_learning
23590.0,powerbi
23592.0,cloud
23592.0,oracle
23592.0,postgres
23592.0,database
23597.0,oracle
23597.0,microstrategy
23597.0,cloud
23597.0,agile
23597.0,tableau
23597.0,etl
23597.0,sql
23597.0,server
23597.0,machine_learning
23597.0,powerbi
23597.0,azure
23598.0,database
23598.0,pl/sql
23598.0,cloud
23598.0,agile
23598.0,python
23598.0,scrum
23598.0,saas
23598.0,php
23598.0,c
23598.0,perl
23598.0,java
23598.0,etl
23598.0,sql
23598.0,c++
23602.0,python
23602.0,r
23602.0,tableau
23602.0,sql
23602.0,machine_learning
23603.0,powerbi
23603.0,agile
23603.0,bi
23603.0,looker
23603.0,tableau
23603.0,etl
23603.0,snowflake
23603.0,sql
23603.0,postgres
23604.0,cloud
23604.0,javascript
23604.0,python
23604.0,css
23604.0,java
23604.0,html
23604.0,etl
23604.0,rust
23604.0,sql
23610.0,looker
23612.0,database
23612.0,cloud
23612.0,gcp
23612.0,tableau
23612.0,snowflake
23612.0,sql
23613.0,r
23613.0,excel
23613.0,microsoft
23613.0,python
23613.0,powerpoint
23613.0,sql
23613.0,ai
23613.0,machine_learning
23615.0,data_lake
23615.0,bash
23615.0,cloud
23615.0,database
23615.0,python
23615.0,redshift
23615.0,tableau
23615.0,etl
23615.0,hadoop
23615.0,snowflake
23615.0,sql
23615.0,nosql
23615.0,powerbi
23615.0,spark
23617.0,
23618.0,database
23618.0,cloud
23618.0,data_lake
23618.0,aws
23618.0,python
23618.0,postgres
23618.0,javascript/typescript
23618.0,sql
23618.0,golang
23622.0,scala
23622.0,database
23622.0,ci/cd
23622.0,cloud
23622.0,agile/scrum
23622.0,gcp
23622.0,java
23622.0,aws
23622.0,python
23622.0,redshift
23622.0,etl
23622.0,postgres
23622.0,sql
23622.0,nosql
23622.0,azure
23622.0,spark
23623.0,database
23623.0,cloud
23623.0,saas
23623.0,qlik
23623.0,tableau
23623.0,sql
23623.0,ai
23623.0,excel
23628.0,github
23628.0,saas
23628.0,aws
23628.0,agile
23628.0,python
23628.0,redshift
23628.0,sql
23628.0,server
23628.0,devops
23628.0,c
23633.0,python
23633.0,machine_learning
23648.0,cloud
23648.0,python
23648.0,sql
23651.0,oracle
23651.0,perl
23651.0,warehousing
23651.0,database
23651.0,cloud
23651.0,unix
23651.0,gcp
23651.0,json
23651.0,java
23651.0,shell
23651.0,javascript
23651.0,aws
23651.0,python
23651.0,etl
23651.0,xml
23651.0,hadoop
23651.0,sql
23651.0,nosql
23651.0,azure
23654.0,cloud
23654.0,aws
23654.0,azure
23668.0,
23671.0,excel
23671.0,microstrategy
23671.0,powerbi
23671.0,sas
23671.0,tableau
23671.0,sql
23672.0,data_lake
23672.0,cloud
23672.0,python
23672.0,hadoop
23672.0,devops
23672.0,spark
23672.0,iot
23672.0,aws
23672.0,pyspark
23672.0,redshift
23672.0,etl
23672.0,sql
23672.0,nosql
23672.0,machine_learning
23683.0,database
23683.0,cloud
23683.0,hadoop
23683.0,r
23683.0,mssql
23683.0,sas
23683.0,redshift
23683.0,tableau
23683.0,snowflake
23683.0,sql
23683.0,ai
23683.0,machine_learning
23683.0,azure
23683.0,spss
23683.0,powerbi
23686.0,data_lake
23686.0,database
23686.0,python
23686.0,hadoop
23686.0,ibm
23686.0,oracle
23686.0,microsoft
23686.0,sql
23695.0,
23703.0,bi
23703.0,tableau
23703.0,sql
23709.0,word
23709.0,powerbi
23709.0,agile
23709.0,devops
23709.0,microsoft
23709.0,tableau
23709.0,selenium
23709.0,sql
23709.0,excel
23710.0,backend
23710.0,ci/cd
23710.0,agile
23710.0,python
23710.0,sql
23710.0,devops
23710.0,azure
23724.0,python
23724.0,r
23724.0,warehousing
23724.0,ai
23724.0,machine_learning
23724.0,powerpoint
23725.0,python
23725.0,looker
23725.0,pyspark
23725.0,etl
23725.0,sql
23726.0,looker
23728.0,oracle
23728.0,cloud
23728.0,aws
23728.0,tableau
23728.0,hadoop
23728.0,sql
23730.0,cloud
23730.0,aws
23730.0,azure
23734.0,data_lake
23734.0,database
23734.0,microsoft
23734.0,ci/cd
23734.0,cloud
23734.0,pyspark
23734.0,python
23734.0,etl
23734.0,snowflake
23734.0,sql
23734.0,devops
23734.0,azure
23735.0,git
23735.0,airflow
23735.0,cloud
23735.0,gcp
23735.0,aws
23735.0,python
23735.0,tableau
23735.0,etl
23735.0,bigquery
23735.0,looker
23735.0,sql
23735.0,docker
23735.0,apache
23735.0,bi
23735.0,machine_learning
23735.0,powerbi
23736.0,database
23736.0,excel
23742.0,cloud
23742.0,aws
23742.0,azure
23744.0,python
23744.0,machine_learning
23746.0,database
23746.0,c++
23746.0,vue
23746.0,javascript
23746.0,aws
23746.0,python
23746.0,matlab
23746.0,sql
23746.0,nosql
23746.0,postgres
23746.0,azure
23746.0,c
23748.0,aws
23748.0,sql
23748.0,nosql
23755.0,backend
23755.0,aws
23755.0,machine_learning
23755.0,sql
23755.0,docker
23760.0,cloud
23760.0,aws
23760.0,azure
23766.0,aws
23766.0,tableau
23766.0,snowflake
23766.0,sql
23769.0,r
23769.0,airflow
23769.0,python
23769.0,redshift
23769.0,hadoop
23769.0,sql
23769.0,devops
23769.0,postgres
23774.0,excel
23774.0,database
23774.0,ssis
23774.0,microsoft
23774.0,ssas
23774.0,json
23774.0,powerbi
23774.0,python
23774.0,xml
23774.0,sql
23774.0,bi
23774.0,ssrs
23779.0,cloud
23779.0,aws
23779.0,azure
23789.0,excel
23789.0,sql
23794.0,cloud
23794.0,aws
23794.0,azure
23795.0,ci/cd
23795.0,airflow
23795.0,cloud
23795.0,gcp
23795.0,java
23795.0,data_lake
23795.0,agile
23795.0,python
23795.0,bigquery
23795.0,sql
23795.0,apache
23795.0,bi
23795.0,spark
23804.0,scala
23804.0,oracle
23804.0,warehousing
23804.0,git
23804.0,scrum
23804.0,ci/cd
23804.0,java
23804.0,powerbi
23804.0,pyspark
23804.0,agile
23804.0,python
23804.0,tableau
23804.0,etl
23804.0,mongodb
23804.0,cognos
23804.0,hadoop
23804.0,sql
23804.0,nosql
23804.0,bi
23804.0,server
23804.0,azure
23810.0,python
23810.0,machine_learning
23810.0,sql
23811.0,airflow
23811.0,cloud
23811.0,java
23811.0,aws
23811.0,python
23811.0,redshift
23811.0,apache
23811.0,devops
23811.0,machine_learning
23811.0,spark
23812.0,python
23812.0,plotly
23812.0,jupyter
23812.0,docker
23812.0,ai
23812.0,spark
23812.0,aws
23812.0,redshift
23812.0,sql
23812.0,machine_learning
23813.0,python
23813.0,hadoop
23813.0,r
23813.0,tableau
23813.0,sql
23815.0,database
23815.0,scrum
23815.0,cloud
23815.0,agile
23815.0,etl
23815.0,sql
23815.0,bi
23815.0,devops
23815.0,powerbi
23815.0,azure
23816.0,
23821.0,data_lake
23821.0,cloud
23821.0,ai/ml
23821.0,python
23821.0,r
23821.0,spark
23821.0,ai
23821.0,machine_learning
23823.0,excel
23823.0,github
23823.0,aws
23823.0,redshift
23823.0,etl
23823.0,snowflake
23826.0,excel
23826.0,database
23826.0,microsoft
23827.0,cloud
23827.0,python
23827.0,looker
23827.0,aws
23827.0,redshift
23827.0,tableau
23827.0,sql
23827.0,machine_learning
23832.0,cloud
23832.0,aws
23832.0,azure
23834.0,database
23834.0,javascript
23834.0,python
23834.0,hadoop
23834.0,bi
23834.0,spark
23834.0,golang
23834.0,java
23834.0,tableau
23834.0,sql
23834.0,scala
23837.0,bash
23837.0,powershell
23837.0,ruby
23837.0,python
23837.0,linux
23837.0,golang
23837.0,ubuntu
23848.0,backend
23848.0,ci/cd
23848.0,agile
23848.0,python
23848.0,sql
23848.0,devops
23848.0,azure
23850.0,iot
23850.0,airflow
23850.0,c++
23850.0,cloud
23850.0,aws
23850.0,pyspark
23850.0,python
23850.0,etl
23850.0,linux
23850.0,sql
23850.0,apache
23850.0,spark
23855.0,python
23855.0,machine_learning
23855.0,azure
23856.0,cloud
23856.0,ruby
23856.0,python
23856.0,bi
23856.0,looker
23856.0,java
23856.0,mysql
23856.0,nosql
23856.0,snowflake
23856.0,sql
23856.0,machine_learning
23856.0,mongodb
23857.0,database
23857.0,cloud
23857.0,python
23857.0,bigquery
23857.0,redshift
23857.0,machine_learning
23857.0,snowflake
23862.0,aws
23862.0,python
23862.0,tableau
23862.0,sql
23862.0,machine_learning
23864.0,
23866.0,
23870.0,cloud
23870.0,python
23870.0,docker
23870.0,c
23870.0,aws
23870.0,etl
23870.0,machine_learning
23870.0,airflow
23871.0,cloud
23871.0,database
23871.0,macros
23871.0,aws
23877.0,r
23877.0,python
23877.0,bigquery
23877.0,looker
23878.0,agile
23878.0,python
23878.0,hadoop
23878.0,spark
23878.0,java
23878.0,aws
23878.0,machine_learning
23878.0,ai
23878.0,sql
23878.0,scala
23878.0,postgres
23880.0,data_lake
23880.0,etl
23880.0,sql
23881.0,cloud
23881.0,aws
23881.0,azure
23884.0,database
23884.0,cloud
23884.0,powerbi
23884.0,python
23884.0,jira
23884.0,linux
23884.0,saas
23884.0,devops
23884.0,c
23884.0,dax
23884.0,sql
23884.0,sharepoint
23884.0,azure
23884.0,unix
23886.0,r
23886.0,python
23886.0,ci/cd
23886.0,jupyter
23886.0,machine_learning
23886.0,cloud
23886.0,aws
23886.0,ai
23886.0,apache
23886.0,mlops
23886.0,devops
23886.0,spark
23888.0,cloud
23888.0,aws
23888.0,azure
23890.0,cloud
23890.0,aws
23890.0,azure
23893.0,python
23893.0,r
23893.0,sql
23896.0,bash
23896.0,scala
23896.0,cloud
23896.0,java
23896.0,shell
23896.0,aws
23896.0,python
23896.0,ci/cd
23896.0,linux
23896.0,sql
23896.0,devops
23896.0,machine_learning
23899.0,cloud
23899.0,aws
23899.0,azure
23903.0,
23908.0,r
23908.0,linux/unix
23908.0,warehousing
23908.0,git
23908.0,airflow
23908.0,shell
23908.0,python
23908.0,etl
23908.0,linux
23908.0,snowflake
23908.0,sql
23908.0,server
23910.0,
23912.0,powershell
23912.0,warehousing
23912.0,cloud
23912.0,aws
23912.0,pyspark
23912.0,redshift
23912.0,python
23912.0,etl
